F1,LLM
0.7462686567164178,RiNALMo
0.6491228070175439,RiNALMo
0.6415094339622642,RiNALMo
0.5454545454545455,RiNALMo
0.15789473684210528,RiNALMo
0.7307692307692307,RiNALMo
0.9019607843137255,RiNALMo
0.9545454545454545,RiNALMo
0.6407766990291263,RiNALMo
0.7901234567901234,RiNALMo
0.380952380952381,RiNALMo
0.5333333333333333,RiNALMo
0.5070422535211269,RiNALMo
0.7906976744186047,RiNALMo
0.9767441860465117,RiNALMo
0.0,RiNALMo
0.15254237288135591,RiNALMo
0.08333333333333333,RiNALMo
0.4615384615384615,RiNALMo
0.2535211267605634,RiNALMo
0.7817258883248731,RiNALMo
0.1016949152542373,RiNALMo
0.34899328859060397,RiNALMo
0.5714285714285714,RiNALMo
0.7368421052631579,RiNALMo
0.3018867924528302,RiNALMo
0.8214285714285715,RiNALMo
0.7419354838709677,RiNALMo
0.9016393442622951,RiNALMo
0.6376811594202898,RiNALMo
0.9767441860465117,RiNALMo
0.28571428571428575,RiNALMo
0.7777777777777778,RiNALMo
0.8172043010752689,RiNALMo
0.24242424242424246,RiNALMo
0.9433962264150945,RiNALMo
1.0,RiNALMo
0.6153846153846153,RiNALMo
0.8750000000000001,RiNALMo
0.1724137931034483,RiNALMo
0.8076923076923077,RiNALMo
0.8846153846153846,RiNALMo
0.13953488372093023,RiNALMo
1.0,RiNALMo
0.2028985507246377,RiNALMo
0.3529411764705882,RiNALMo
0.7692307692307693,RiNALMo
0.4166666666666667,RiNALMo
0.9811320754716981,RiNALMo
0.8918918918918919,RiNALMo
0.7741935483870968,RiNALMo
0.5925925925925926,RiNALMo
0.5070422535211268,RiNALMo
0.43243243243243246,RiNALMo
0.5,RiNALMo
0.6363636363636364,RiNALMo
0.8297872340425531,RiNALMo
0.4883720930232558,RiNALMo
0.3255813953488372,RiNALMo
0.4,RiNALMo
0.9230769230769231,RiNALMo
0.5185185185185186,RiNALMo
0.1081081081081081,RiNALMo
0.25263157894736843,RiNALMo
0.7499999999999999,RiNALMo
0.9777777777777777,RiNALMo
0.0,RiNALMo
0.8235294117647057,RiNALMo
0.014492753623188406,RiNALMo
0.34782608695652173,RiNALMo
0.2318840579710145,RiNALMo
0.9015544041450777,RiNALMo
0.7142857142857143,RiNALMo
0.047619047619047616,RiNALMo
0.8095238095238095,RiNALMo
0.5121951219512196,RiNALMo
0.7446808510638299,RiNALMo
0.5714285714285715,RiNALMo
0.8695652173913043,RiNALMo
0.923076923076923,RiNALMo
0.9767441860465117,RiNALMo
0.4578313253012048,RiNALMo
0.5555555555555556,RiNALMo
1.0,RiNALMo
0.425531914893617,RiNALMo
0.2909090909090909,RiNALMo
0.647887323943662,RiNALMo
0.975609756097561,RiNALMo
0.3013698630136986,RiNALMo
0.5106382978723405,RiNALMo
0.8247422680412371,RiNALMo
0.6395939086294417,RiNALMo
0.5095541401273885,RiNALMo
0.723404255319149,RiNALMo
0.923076923076923,RiNALMo
1.0,RiNALMo
1.0,RiNALMo
0.35398230088495575,RiNALMo
0.7894736842105262,RiNALMo
0.868421052631579,RiNALMo
0.4615384615384615,RiNALMo
0.888888888888889,RiNALMo
0.3454545454545454,RiNALMo
0.6666666666666666,RiNALMo
0.7368421052631577,RiNALMo
0.7636363636363638,RiNALMo
0.88,RiNALMo
1.0,RiNALMo
0.0,RiNALMo
0.14414414414414414,RiNALMo
0.10204081632653061,RiNALMo
0.819672131147541,RiNALMo
0.8648648648648648,RiNALMo
0.33870967741935487,RiNALMo
0.5327868852459017,RiNALMo
0.6567164179104478,RiNALMo
0.4324324324324324,RiNALMo
0.7674418604651163,RiNALMo
0.46511627906976744,RiNALMo
0.0,RiNALMo
0.24000000000000005,RiNALMo
0.7352941176470589,RiNALMo
0.4230769230769231,RiNALMo
0.20408163265306123,RiNALMo
0.41379310344827586,RiNALMo
0.975609756097561,RiNALMo
0.8421052631578947,RiNALMo
0.7407407407407407,RiNALMo
0.31746031746031744,RiNALMo
0.7999999999999999,RiNALMo
0.37037037037037035,RiNALMo
0.39655172413793105,RiNALMo
0.6222222222222222,RiNALMo
1.0,RiNALMo
0.7037037037037037,RiNALMo
0.0,RiNALMo
0.10526315789473682,RiNALMo
0.5294117647058824,RiNALMo
0.4615384615384615,RiNALMo
0.6799999999999999,RiNALMo
0.782122905027933,RiNALMo
0.45783132530120485,RiNALMo
0.29508196721311475,RiNALMo
0.8988764044943819,RiNALMo
0.4347826086956522,RiNALMo
0.9090909090909091,RiNALMo
0.962962962962963,RiNALMo
0.38095238095238093,RiNALMo
0.3902439024390244,RiNALMo
0.5915492957746478,RiNALMo
0.7241379310344828,RiNALMo
0.9743589743589743,RiNALMo
0.782608695652174,RiNALMo
0.5238095238095238,RiNALMo
1.0,RiNALMo
0.30303030303030304,RiNALMo
0.7142857142857143,RiNALMo
0.6938775510204083,RiNALMo
0.8,RiNALMo
0.6832298136645963,RiNALMo
1.0,RiNALMo
0.9090909090909091,RiNALMo
0.3157894736842105,RiNALMo
0.8852459016393442,RiNALMo
0.35555555555555557,RiNALMo
0.76,RiNALMo
0.975609756097561,RiNALMo
0.8181818181818181,RiNALMo
0.038461538461538464,RiNALMo
1.0,RiNALMo
0.7777777777777777,RiNALMo
0.6190476190476191,RiNALMo
0.4761904761904762,RiNALMo
0.782608695652174,RiNALMo
0.6666666666666667,RiNALMo
1.0,RiNALMo
0.8205128205128205,RiNALMo
0.608695652173913,RiNALMo
0.5957446808510638,RiNALMo
0.8301886792452831,RiNALMo
0.2,RiNALMo
0.576923076923077,RiNALMo
0.6545454545454547,RiNALMo
0.7272727272727273,RiNALMo
0.9767441860465117,RiNALMo
0.8749999999999999,RiNALMo
0.22222222222222224,RiNALMo
0.7755102040816326,RiNALMo
0.42622950819672134,RiNALMo
1.0,RiNALMo
0.4900662251655629,RiNALMo
0.6944444444444445,RiNALMo
0.2105263157894737,RiNALMo
0.7901234567901234,RiNALMo
0.7341772151898734,RiNALMo
0.7857142857142858,RiNALMo
0.24242424242424243,RiNALMo
0.6607142857142857,RiNALMo
0.3703703703703704,RiNALMo
0.028169014084507043,RiNALMo
0.1415929203539823,RiNALMo
0.8285714285714285,RiNALMo
0.9600000000000001,RiNALMo
0.4000000000000001,RiNALMo
0.14814814814814814,RiNALMo
0.6942148760330578,RiNALMo
0.42857142857142855,RiNALMo
0.48275862068965514,RiNALMo
1.0,RiNALMo
0.1515151515151515,RiNALMo
0.4444444444444445,RiNALMo
0.888888888888889,RiNALMo
1.0,RiNALMo
0.4615384615384615,RiNALMo
0.8372093023255814,RiNALMo
0.1388888888888889,RiNALMo
1.0,RiNALMo
0.5,RiNALMo
0.631578947368421,RiNALMo
0.9545454545454545,RiNALMo
0.5982905982905983,RiNALMo
0.8656716417910447,RiNALMo
0.7755102040816326,RiNALMo
0.2777777777777778,RiNALMo
0.3130434782608696,RiNALMo
0.6470588235294117,RiNALMo
0.5,RiNALMo
0.6956521739130436,RiNALMo
0.3076923076923077,RiNALMo
0.0,RiNALMo
0.4594594594594595,RiNALMo
0.7142857142857143,RiNALMo
0.5517241379310345,RiNALMo
0.8292682926829268,RiNALMo
0.2692307692307692,RiNALMo
1.0,RiNALMo
0.5233644859813084,RiNALMo
0.7378640776699028,RiNALMo
0.8076923076923077,RiNALMo
0.04878048780487805,RiNALMo
0.6268656716417911,RiNALMo
0.7733333333333334,RiNALMo
0.975609756097561,RiNALMo
0.23863636363636356,RiNALMo
0.46153846153846156,RiNALMo
0.5454545454545454,RiNALMo
0.7666666666666667,RiNALMo
0.9473684210526316,RiNALMo
0.8606060606060606,RiNALMo
0.4230769230769231,RiNALMo
0.9166666666666666,RiNALMo
0.8,RiNALMo
0.26666666666666666,RiNALMo
0.18604651162790697,RiNALMo
0.608695652173913,RiNALMo
0.6896551724137931,RiNALMo
1.0,RiNALMo
0.7755102040816326,RiNALMo
0.7575757575757576,RiNALMo
0.6153846153846153,RiNALMo
0.5811965811965812,RiNALMo
0.5789473684210527,RiNALMo
0.8080808080808081,RiNALMo
0.888888888888889,RiNALMo
0.8518518518518519,RiNALMo
0.031746031746031744,RiNALMo
0.7714285714285715,RiNALMo
0.8372093023255814,RiNALMo
0.6666666666666667,RiNALMo
0.208955223880597,RiNALMo
0.7524752475247526,RiNALMo
0.8115942028985508,RiNALMo
0.634920634920635,RiNALMo
0.19999999999999998,RiNALMo
0.37499999999999994,RiNALMo
0.5555555555555556,RiNALMo
0.11111111111111112,RiNALMo
0.3689320388349514,RiNALMo
0.5263157894736841,RiNALMo
0.8831168831168831,RiNALMo
0.27027027027027023,RiNALMo
0.5283018867924528,RiNALMo
0.08,RiNALMo
0.909090909090909,RiNALMo
0.6796116504854369,RiNALMo
0.7945205479452054,RiNALMo
0.3243243243243243,RiNALMo
1.0,RiNALMo
0.049999999999999996,RiNALMo
0.975609756097561,RiNALMo
0.923076923076923,RiNALMo
0.55,RiNALMo
0.06250000000000001,RiNALMo
0.0,RiNALMo
0.75,RiNALMo
0.9369369369369369,RiNALMo
0.42424242424242425,RiNALMo
0.7500000000000001,RiNALMo
0.49056603773584906,RiNALMo
0.3061224489795919,RiNALMo
0.8405797101449275,RiNALMo
0.7735849056603774,RiNALMo
0.32911392405063294,RiNALMo
0.7540983606557378,RiNALMo
0.5263157894736842,RiNALMo
0.53125,RiNALMo
0.21951219512195122,RiNALMo
0.7999999999999999,RiNALMo
0.6666666666666666,RiNALMo
0.9500000000000001,RiNALMo
0.5789473684210527,RiNALMo
0.7,RiNALMo
0.6666666666666666,RiNALMo
0.30769230769230765,RiNALMo
0.9195402298850576,RiNALMo
0.9743589743589743,RiNALMo
0.7500000000000001,RiNALMo
0.7200000000000001,RiNALMo
0.6315789473684211,RiNALMo
0.975609756097561,RiNALMo
0.7384615384615384,RiNALMo
0.3939393939393939,RiNALMo
0.56,RiNALMo
1.0,RiNALMo
0.8846153846153846,RiNALMo
0.0,RiNALMo
0.8421052631578947,RiNALMo
0.5526315789473685,RiNALMo
0.5423728813559322,RiNALMo
0.39215686274509803,RiNALMo
0.0,RiNALMo
0.4102564102564102,RiNALMo
0.6923076923076924,RiNALMo
1.0,RiNALMo
1.0,RiNALMo
0.39344262295081966,RiNALMo
0.4166666666666667,RiNALMo
0.3225806451612903,RiNALMo
0.923076923076923,RiNALMo
0.4827586206896552,RiNALMo
0.8000000000000002,RiNALMo
0.9696969696969697,RiNALMo
0.40650406504065034,RiNALMo
0.8620689655172413,RiNALMo
0.6785714285714287,RiNALMo
0.9818181818181818,RiNALMo
0.3870967741935484,RiNALMo
0.631578947368421,RiNALMo
0.0,RiNALMo
0.12903225806451615,RiNALMo
0.125,RiNALMo
0.9056603773584905,RiNALMo
0.6206896551724138,RiNALMo
1.0,RiNALMo
0.045454545454545456,RiNALMo
0.6779661016949153,RiNALMo
0.0,RiNALMo
0.03571428571428572,RiNALMo
0.25,RiNALMo
0.19354838709677416,RiNALMo
0.6415094339622642,RiNALMo
0.6524064171122994,RiNALMo
0.56,RiNALMo
0.6222222222222222,RiNALMo
0.6857142857142857,RiNALMo
0.5853658536585366,RiNALMo
0.2580645161290323,RiNALMo
0.03773584905660377,RiNALMo
0.75,RiNALMo
0.7903225806451613,RiNALMo
0.5588235294117647,RiNALMo
0.5833333333333334,RiNALMo
1.0,RiNALMo
0.6666666666666667,RiNALMo
0.7812500000000001,RiNALMo
0.6,RiNALMo
0.975609756097561,RiNALMo
0.7111111111111111,RiNALMo
0.8260869565217392,RiNALMo
0.9743589743589743,RiNALMo
1.0,RiNALMo
0.37735849056603776,RiNALMo
0.8727272727272728,RiNALMo
0.25,RiNALMo
0.7777777777777777,RiNALMo
0.6000000000000001,RiNALMo
0.6363636363636364,RiNALMo
0.48484848484848486,RiNALMo
0.7058823529411765,RiNALMo
0.5294117647058824,RiNALMo
0.6666666666666666,RiNALMo
0.7586206896551724,RiNALMo
1.0,RiNALMo
0.5671641791044777,RiNALMo
0.5263157894736842,RiNALMo
0.761904761904762,RiNALMo
0.5652173913043478,RiNALMo
0.4615384615384615,RiNALMo
0.7812500000000001,RiNALMo
0.0,RiNALMo
0.8607594936708861,RiNALMo
0.44827586206896547,RiNALMo
0.85,RiNALMo
1.0,RiNALMo
0.9285714285714286,RiNALMo
0.3950617283950617,RiNALMo
0.6896551724137931,RiNALMo
0.7446808510638298,RiNALMo
0.24657534246575344,RiNALMo
0.41791044776119407,RiNALMo
0.6608695652173913,RiNALMo
0.44897959183673475,RiNALMo
0.9444444444444444,RiNALMo
0.5454545454545454,RiNALMo
0.6727272727272727,RiNALMo
0.6666666666666665,RiNALMo
0.4615384615384615,RiNALMo
0.07228915662650603,RiNALMo
0.5,RiNALMo
0.20689655172413793,RiNALMo
0.1282051282051282,RiNALMo
0.7931034482758621,RiNALMo
0.891304347826087,RiNALMo
0.512,RiNALMo
0.6666666666666667,RiNALMo
0.7297297297297297,RiNALMo
0.6842105263157895,RiNALMo
0.7017543859649122,RiNALMo
0.9743589743589743,RiNALMo
0.4507042253521127,RiNALMo
0.411764705882353,RiNALMo
0.8453608247422681,RiNALMo
0.34782608695652173,RiNALMo
0.0,RiNALMo
0.8958333333333334,RiNALMo
0.5714285714285713,RiNALMo
0.8,RiNALMo
0.8627450980392156,RiNALMo
0.9302325581395349,RiNALMo
0.5573770491803278,RiNALMo
0.21276595744680854,RiNALMo
0.5185185185185185,RiNALMo
0.8214285714285715,RiNALMo
0.6111111111111112,RiNALMo
0.0,RiNALMo
0.24390243902439024,RiNALMo
0.6415094339622641,RiNALMo
0.8717948717948718,RiNALMo
0.7857142857142856,RiNALMo
0.6779661016949152,RiNALMo
0.6296296296296297,RiNALMo
0.7462686567164178,RiNALMo
0.8333333333333334,RiNALMo
0.7636363636363637,RiNALMo
0.41791044776119407,RiNALMo
0.5,RiNALMo
0.7666666666666667,RiNALMo
0.8813559322033898,RiNALMo
0.4864864864864865,RiNALMo
0.5633802816901408,RiNALMo
0.5405405405405405,RiNALMo
0.36363636363636365,RiNALMo
0.676923076923077,RiNALMo
0.888888888888889,RiNALMo
0.5806451612903226,RiNALMo
0.7575757575757577,RiNALMo
0.20512820512820512,RiNALMo
0.8372093023255814,RiNALMo
0.49056603773584906,RiNALMo
0.7707317073170732,RiNALMo
0.7391304347826088,RiNALMo
0.33333333333333337,RiNALMo
0.7499999999999999,RiNALMo
0.851063829787234,RiNALMo
0.975609756097561,RiNALMo
0.7826086956521738,RiNALMo
0.9523809523809523,RiNALMo
1.0,RiNALMo
0.9122807017543859,RiNALMo
0.6299212598425198,RiNALMo
1.0,RiNALMo
0.5671641791044776,RiNALMo
0.47619047619047616,RiNALMo
0.8680851063829788,RiNALMo
0.0,RiNALMo
0.5217391304347826,RiNALMo
0.8333333333333333,RiNALMo
0.7809523809523808,RiNALMo
0.5614035087719298,RiNALMo
0.7142857142857143,RiNALMo
0.42553191489361697,RiNALMo
0.29090909090909095,RiNALMo
0.8529411764705883,RiNALMo
0.39999999999999997,RiNALMo
0.8253968253968255,RiNALMo
0.5333333333333333,RiNALMo
0.5945945945945946,RiNALMo
0.0,RiNALMo
0.9767441860465117,RiNALMo
0.6153846153846153,RiNALMo
0.5137614678899083,RiNALMo
0.0,RiNALMo
0.8717948717948717,RiNALMo
0.6666666666666666,RiNALMo
0.22222222222222227,RiNALMo
0.8750000000000001,RiNALMo
0.45714285714285713,RiNALMo
0.5,RiNALMo
0.888888888888889,RiNALMo
0.23188405797101447,RiNALMo
0.5780346820809249,RiNALMo
0.3103448275862069,RiNALMo
0.7666666666666667,RiNALMo
0.7999999999999999,RiNALMo
0.9473684210526316,RiNALMo
0.2727272727272727,RiNALMo
0.39999999999999997,RiNALMo
0.5974025974025974,RiNALMo
0.9090909090909091,RiNALMo
0.5,RiNALMo
0.654867256637168,RiNALMo
0.7027027027027029,RiNALMo
0.8979591836734694,RiNALMo
0.7486033519553073,RiNALMo
0.8205128205128205,RiNALMo
0.5853658536585366,RiNALMo
0.5909090909090908,RiNALMo
0.7647058823529413,RiNALMo
0.7647058823529412,RiNALMo
0.3409090909090909,RiNALMo
0.7499999999999999,RiNALMo
0.5098039215686274,RiNALMo
0.656084656084656,RiNALMo
0.6896551724137931,RiNALMo
0.9565217391304348,RiNALMo
0.40875912408759124,RiNALMo
0.9523809523809523,RiNALMo
0.8837209302325582,RiNALMo
0.5,RiNALMo
0.696969696969697,RiNALMo
0.6666666666666666,RiNALMo
0.9010989010989011,RiNALMo
0.782608695652174,RiNALMo
0.8333333333333333,RiNALMo
1.0,RiNALMo
0.37333333333333335,RiNALMo
0.912280701754386,RiNALMo
0.6666666666666666,RiNALMo
0.09836065573770493,RiNALMo
0.4430379746835443,RiNALMo
0.7346938775510204,RiNALMo
0.04878048780487805,RiNALMo
0.9189189189189189,RiNALMo
0.46846846846846846,RiNALMo
0.4444444444444445,RiNALMo
0.9545454545454545,RiNALMo
0.8139534883720929,RiNALMo
0.8363636363636364,RiNALMo
0.9047619047619047,RiNALMo
0.8842105263157896,RiNALMo
0.7894736842105262,RiNALMo
0.8750000000000001,RiNALMo
0.967741935483871,RiNALMo
0.11764705882352942,RiNALMo
0.5945945945945946,RiNALMo
0.3853211009174312,RiNALMo
0.0625,RiNALMo
0.4444444444444444,RiNALMo
0.2692307692307692,RiNALMo
1.0,RiNALMo
0.5420560747663552,RiNALMo
0.676056338028169,RiNALMo
0.5542168674698795,RiNALMo
0.5306122448979592,RiNALMo
0.0641025641025641,RiNALMo
0.38596491228070173,RiNALMo
0.4615384615384615,RiNALMo
0.3125,RiNALMo
0.888888888888889,RiNALMo
1.0,RiNALMo
0.4888888888888888,RiNALMo
0.45,RiNALMo
0.9500000000000001,RiNALMo
0.5652173913043478,RiNALMo
0.0,RiNALMo
0.0,RiNALMo
0.4175824175824176,RiNALMo
0.4444444444444444,RiNALMo
0.7346938775510204,RiNALMo
0.3448275862068965,RiNALMo
0.30769230769230765,RiNALMo
0.8250000000000001,RiNALMo
0.9658536585365853,RiNALMo
0.8484848484848485,RiNALMo
0.11764705882352941,RiNALMo
0.7352941176470589,RiNALMo
0.2524271844660194,RiNALMo
0.72,RiNALMo
0.3333333333333333,RiNALMo
0.5925925925925926,RiNALMo
0.5490196078431373,RiNALMo
0.8813559322033898,RiNALMo
0.4444444444444445,RiNALMo
0.888888888888889,RiNALMo
0.9090909090909091,RiNALMo
0.9811320754716981,RiNALMo
0.8219178082191781,RiNALMo
1.0,RiNALMo
0.6862745098039217,RiNALMo
0.7226890756302521,RiNALMo
0.5217391304347826,RiNALMo
0.8518518518518519,RiNALMo
0.8831168831168832,RiNALMo
0.0423728813559322,RiNALMo
1.0,RiNALMo
0.5384615384615384,RiNALMo
0.7777777777777778,RiNALMo
0.6575342465753425,RiNALMo
0.9625668449197862,RiNALMo
0.32786885245901637,RiNALMo
0.7605633802816901,RiNALMo
0.8557692307692306,RiNALMo
0.44755244755244755,RiNALMo
1.0,RiNALMo
0.3157894736842105,RiNALMo
0.6976744186046512,RiNALMo
0.12244897959183673,RiNALMo
0.46153846153846156,RiNALMo
0.4666666666666667,RiNALMo
0.6382978723404256,RiNALMo
0.6808510638297872,RiNALMo
0.3870967741935484,RiNALMo
0.9259259259259259,RiNALMo
0.9565217391304348,RiNALMo
0.7547169811320754,RiNALMo
0.4583333333333333,RiNALMo
0.6500000000000001,RiNALMo
0.909090909090909,RiNALMo
0.3238095238095238,RiNALMo
0.5797101449275361,RiNALMo
0.1449275362318841,RiNALMo
0.8571428571428571,RiNALMo
0.102803738317757,RiNALMo
0.3043478260869565,RiNALMo
0.6268656716417911,RiNALMo
0.3384615384615385,RiNALMo
0.0,RiNALMo
0.3714285714285714,RiNALMo
0.8205128205128205,RiNALMo
0.847457627118644,RiNALMo
0.8571428571428571,RiNALMo
0.8571428571428571,RiNALMo
0.38095238095238093,RiNALMo
0.4821428571428572,RiNALMo
0.8672566371681416,RiNALMo
0.8,RiNALMo
0.7499999999999999,RiNALMo
0.0,RiNALMo
0.9259259259259259,RiNALMo
0.0,RiNALMo
0.0,RiNALMo
0.7843137254901961,RiNALMo
0.3448275862068966,RiNALMo
0.7200000000000001,RiNALMo
0.3953488372093023,RiNALMo
0.7220216606498194,RiNALMo
0.8411214953271028,RiNALMo
0.975609756097561,RiNALMo
1.0,RiNALMo
0.8307692307692307,RiNALMo
0.4150943396226415,RiNALMo
0.8387096774193549,RiNALMo
0.6511627906976744,RiNALMo
0.888888888888889,RiNALMo
0.6415094339622642,RiNALMo
0.0,RiNALMo
0.1818181818181818,RiNALMo
0.5316455696202531,RiNALMo
0.4864864864864865,RiNALMo
0.41379310344827586,RiNALMo
1.0,RiNALMo
0.7446808510638298,RiNALMo
0.9523809523809523,RiNALMo
0.8292682926829269,RiNALMo
0.8260869565217391,RiNALMo
0.7575757575757575,RiNALMo
0.42857142857142855,RiNALMo
0.8636363636363635,RiNALMo
0.20833333333333334,RiNALMo
0.8571428571428571,RiNALMo
0.7999999999999999,RiNALMo
0.0,RiNALMo
0.6451612903225806,RiNALMo
1.0,RiNALMo
0.26415094339622636,RiNALMo
0.5853658536585367,RiNALMo
0.5,RiNALMo
0.5116279069767442,RiNALMo
0.3333333333333333,RiNALMo
1.0,RiNALMo
0.9361702127659575,RiNALMo
0.8405797101449275,RiNALMo
0.6984126984126985,RiNALMo
0.7586206896551724,RiNALMo
1.0,RiNALMo
0.9206349206349206,RiNALMo
0.8636363636363636,RiNALMo
0.6153846153846153,RiNALMo
0.0,RiNALMo
0.761904761904762,RiNALMo
0.39999999999999997,RiNALMo
0.0,RiNALMo
0.9302325581395349,RiNALMo
0.46296296296296297,RiNALMo
0.20689655172413796,RiNALMo
0.9777777777777777,RiNALMo
0.34146341463414637,RiNALMo
0.6521739130434783,RiNALMo
1.0,RiNALMo
0.5714285714285715,RiNALMo
0.41509433962264153,RiNALMo
0.2380952380952381,RiNALMo
0.22222222222222224,RiNALMo
0.40625,RiNALMo
0.0,RiNALMo
0.8857142857142858,RiNALMo
0.9259259259259259,RiNALMo
0.8656716417910447,RiNALMo
0.5714285714285715,RiNALMo
0.975609756097561,RiNALMo
0.051948051948051945,RiNALMo
1.0,RiNALMo
0.5853658536585366,RiNALMo
0.26666666666666666,RiNALMo
0.6666666666666667,RiNALMo
0.6875000000000001,RiNALMo
0.9142857142857143,RiNALMo
0.393939393939394,RiNALMo
0.6799999999999999,RiNALMo
0.6415094339622641,RiNALMo
0.7868852459016393,RiNALMo
0.823529411764706,RiNALMo
0.0759493670886076,RiNALMo
0.6428571428571428,RiNALMo
0.3589743589743589,RiNALMo
0.4363636363636364,RiNALMo
0.5671641791044777,RiNALMo
0.9411764705882353,RiNALMo
0.4,RiNALMo
0.7142857142857143,RiNALMo
0.9523809523809523,RiNALMo
0.19607843137254902,RiNALMo
0.7796610169491526,RiNALMo
0.7164179104477612,RiNALMo
0.9302325581395349,RiNALMo
0.15384615384615383,RiNALMo
0.16666666666666666,RiNALMo
0.7011494252873564,RiNALMo
0.17341040462427748,RiNALMo
0.16666666666666666,RiNALMo
0.43373493975903615,RiNALMo
0.33333333333333326,RiNALMo
0.5142857142857142,RiNALMo
0.924731182795699,RiNALMo
0.9302325581395349,RiNALMo
0.8,RiNALMo
0.8484848484848485,RiNALMo
0.5483870967741935,RiNALMo
0.4918032786885245,RiNALMo
0.5806451612903226,RiNALMo
0.8695652173913044,RiNALMo
0.9743589743589743,RiNALMo
0.6666666666666667,RiNALMo
0.1509433962264151,RiNALMo
0.08,RiNALMo
0.9047619047619047,RiNALMo
0.5789473684210527,RiNALMo
0.36,RiNALMo
0.9743589743589743,RiNALMo
0.7169811320754718,RiNALMo
0.8333333333333333,RiNALMo
0.8163265306122449,RiNALMo
0.6052631578947368,RiNALMo
0.3787878787878788,RiNALMo
0.40909090909090906,RiNALMo
0.5714285714285714,RiNALMo
