F1,LLM
0.39999999999999997,RiNALMo
0.6923076923076924,RiNALMo
0.88,RiNALMo
0.16,RiNALMo
0.1851851851851852,RiNALMo
0.3125,RiNALMo
0.5,RiNALMo
0.7741935483870969,RiNALMo
0.41304347826086957,RiNALMo
1.0,RiNALMo
0.47058823529411764,RiNALMo
0.25,RiNALMo
0.21428571428571427,RiNALMo
0.0,RiNALMo
0.8705882352941177,RiNALMo
0.5,RiNALMo
0.3125,RiNALMo
0.46875000000000006,RiNALMo
0.29166666666666663,RiNALMo
0.047619047619047616,RiNALMo
0.27272727272727276,RiNALMo
0.39999999999999997,RiNALMo
0.19999999999999998,RiNALMo
0.8717948717948718,RiNALMo
0.3870967741935484,RiNALMo
0.9113924050632911,RiNALMo
0.15384615384615383,RiNALMo
0.35294117647058826,RiNALMo
0.37681159420289856,RiNALMo
0.5,RiNALMo
0.30303030303030304,RiNALMo
0.4444444444444444,RiNALMo
0.0,RiNALMo
0.3902439024390244,RiNALMo
0.6666666666666665,RiNALMo
0.5333333333333333,RiNALMo
0.2608695652173913,RiNALMo
0.32,RiNALMo
0.3928571428571429,RiNALMo
0.9315068493150684,RiNALMo
0.6666666666666666,RiNALMo
0.2777777777777778,RiNALMo
0.2950819672131148,RiNALMo
0.5555555555555556,RiNALMo
0.6428571428571429,RiNALMo
0.10714285714285714,RiNALMo
0.5357142857142857,RiNALMo
0.5333333333333333,RiNALMo
0.6486486486486486,RiNALMo
0.7692307692307692,RiNALMo
0.7272727272727272,RiNALMo
0.34883720930232553,RiNALMo
0.56,RiNALMo
0.6363636363636364,RiNALMo
0.3870967741935483,RiNALMo
0.17094017094017094,RiNALMo
0.16216216216216214,RiNALMo
0.8787878787878788,RiNALMo
0.4444444444444445,RiNALMo
0.39999999999999997,RiNALMo
0.2857142857142857,RiNALMo
0.3870967741935484,RiNALMo
0.24390243902439024,RiNALMo
0.18750000000000003,RiNALMo
0.5581395348837209,RiNALMo
0.975609756097561,RiNALMo
0.35294117647058826,RiNALMo
0.46511627906976744,RiNALMo
0.19999999999999998,RiNALMo
0.0,RiNALMo
0.5806451612903226,RiNALMo
0.053097345132743355,RiNALMo
0.28571428571428575,RiNALMo
0.3466666666666667,RiNALMo
0.0,RiNALMo
0.2631578947368421,RiNALMo
0.64,RiNALMo
0.7272727272727274,RiNALMo
0.6,RiNALMo
0.5384615384615384,RiNALMo
0.5555555555555556,RiNALMo
0.47887323943661975,RiNALMo
0.411764705882353,RiNALMo
0.9473684210526316,RiNALMo
0.9600000000000001,RiNALMo
0.3333333333333333,RiNALMo
0.0,RiNALMo
0.6153846153846154,RiNALMo
0.3835616438356164,RiNALMo
0.3809523809523809,RiNALMo
0.4444444444444444,RiNALMo
0.42857142857142855,RiNALMo
0.5945945945945945,RiNALMo
0.5090909090909091,RiNALMo
0.375,RiNALMo
0.4590163934426229,RiNALMo
0.8085106382978723,RiNALMo
0.4444444444444444,RiNALMo
0.3666666666666667,RiNALMo
0.20800000000000002,RiNALMo
0.5625,RiNALMo
0.8333333333333333,RiNALMo
0.3125,RiNALMo
0.19354838709677422,RiNALMo
0.5,RiNALMo
0.3125,RiNALMo
0.23076923076923078,RiNALMo
0.25806451612903225,RiNALMo
0.4000000000000001,RiNALMo
0.2,RiNALMo
0.26229508196721313,RiNALMo
0.6976744186046512,RiNALMo
0.32558139534883723,RiNALMo
0.41025641025641024,RiNALMo
0.3076923076923077,RiNALMo
0.45833333333333337,RiNALMo
0.0,RiNALMo
0.4000000000000001,RiNALMo
0.19999999999999998,RiNALMo
0.5483870967741935,RiNALMo
0.39999999999999997,RiNALMo
0.3333333333333333,RiNALMo
0.5555555555555556,RiNALMo
0.8148148148148149,RiNALMo
0.1702127659574468,RiNALMo
0.28260869565217395,RiNALMo
0.18181818181818182,RiNALMo
0.36363636363636365,RiNALMo
0.5806451612903226,RiNALMo
0.5714285714285715,RiNALMo
0.30769230769230765,RiNALMo
0.4528301886792453,RiNALMo
0.2105263157894737,RiNALMo
0.5357142857142857,RiNALMo
0.0,RiNALMo
0.17647058823529413,RiNALMo
0.18518518518518517,RiNALMo
0.23529411764705882,RiNALMo
0.717948717948718,RiNALMo
0.44897959183673475,RiNALMo
0.43243243243243246,RiNALMo
0.7999999999999999,RiNALMo
0.23076923076923078,RiNALMo
0.7999999999999999,RiNALMo
0.3076923076923077,RiNALMo
0.4411764705882353,RiNALMo
0.7058823529411765,RiNALMo
0.7272727272727273,RiNALMo
0.5777777777777778,RiNALMo
0.5625,RiNALMo
0.39285714285714285,RiNALMo
0.26229508196721313,RiNALMo
0.3564356435643564,RiNALMo
0.5161290322580646,RiNALMo
0.2692307692307692,RiNALMo
0.65625,RiNALMo
0.27272727272727276,RiNALMo
0.4444444444444445,RiNALMo
0.4814814814814815,RiNALMo
0.2037037037037037,RiNALMo
0.6153846153846154,RiNALMo
0.3956043956043956,RiNALMo
0.25974025974025977,RiNALMo
0.31067961165048547,RiNALMo
0.23333333333333336,RiNALMo
0.34375,RiNALMo
0.15789473684210525,RiNALMo
0.3384615384615385,RiNALMo
0.6666666666666667,RiNALMo
0.5405405405405405,RiNALMo
0.20689655172413793,RiNALMo
0.761904761904762,RiNALMo
0.15873015873015875,RiNALMo
0.3636363636363636,RiNALMo
0.9090909090909091,RiNALMo
0.23728813559322032,RiNALMo
0.5641025641025641,RiNALMo
0.16666666666666666,RiNALMo
0.48484848484848486,RiNALMo
0.45454545454545453,RiNALMo
0.7666666666666666,RiNALMo
0.5925925925925926,RiNALMo
0.20689655172413793,RiNALMo
0.37499999999999994,RiNALMo
0.11214953271028037,RiNALMo
0.34177215189873417,RiNALMo
0.44897959183673475,RiNALMo
0.9411764705882353,RiNALMo
0.8372093023255814,RiNALMo
0.39999999999999997,RiNALMo
0.6896551724137931,RiNALMo
0.6097560975609757,RiNALMo
0.5660377358490566,RiNALMo
0.6666666666666665,RiNALMo
0.4096385542168674,RiNALMo
0.3333333333333333,RiNALMo
0.4878048780487806,RiNALMo
0.7741935483870969,RiNALMo
0.1212121212121212,RiNALMo
0.8333333333333334,RiNALMo
0.48,RiNALMo
0.6666666666666666,RiNALMo
0.5,RiNALMo
0.3,RiNALMo
0.2,RiNALMo
0.8192771084337348,RiNALMo
0.34782608695652173,RiNALMo
0.358974358974359,RiNALMo
0.411764705882353,RiNALMo
0.32,RiNALMo
0.22641509433962265,RiNALMo
0.6666666666666666,RiNALMo
0.36363636363636365,RiNALMo
0.2777777777777778,RiNALMo
0.625,RiNALMo
0.14285714285714285,RiNALMo
0.03883495145631068,RiNALMo
0.147239263803681,RiNALMo
0.0425531914893617,RiNALMo
0.631578947368421,RiNALMo
0.7222222222222222,RiNALMo
0.25,RiNALMo
0.6060606060606061,RiNALMo
0.5499999999999999,RiNALMo
0.4395604395604396,RiNALMo
0.4,RiNALMo
0.7142857142857143,RiNALMo
0.5999999999999999,RiNALMo
0.3037974683544304,RiNALMo
0.36111111111111116,RiNALMo
0.1935483870967742,RiNALMo
0.21333333333333335,RiNALMo
0.1917808219178082,RiNALMo
0.6060606060606061,RiNALMo
0.5432098765432098,RiNALMo
0.6666666666666666,RiNALMo
0.11764705882352941,RiNALMo
0.1917808219178082,RiNALMo
0.380952380952381,RiNALMo
0.5194805194805194,RiNALMo
0.0,RiNALMo
0.33333333333333337,RiNALMo
0.7777777777777778,RiNALMo
0.07692307692307691,RiNALMo
0.3157894736842105,RiNALMo
0.5048543689320388,RiNALMo
0.101010101010101,RiNALMo
0.4324324324324324,RiNALMo
0.3703703703703703,RiNALMo
0.375,RiNALMo
0.6,RiNALMo
0.41025641025641024,RiNALMo
0.6382978723404256,RiNALMo
0.1702127659574468,RiNALMo
0.47619047619047616,RiNALMo
0.6451612903225806,RiNALMo
0.4329896907216495,RiNALMo
0.2173913043478261,RiNALMo
0.6666666666666667,RiNALMo
0.17283950617283952,RiNALMo
0.43478260869565216,RiNALMo
0.42857142857142855,RiNALMo
0.30769230769230765,RiNALMo
0.9069767441860465,RiNALMo
0.6153846153846153,RiNALMo
0.22950819672131145,RiNALMo
0.7741935483870968,RiNALMo
0.5789473684210527,RiNALMo
0.6451612903225806,RiNALMo
0.5789473684210527,RiNALMo
0.5357142857142857,RiNALMo
0.2631578947368421,RiNALMo
0.2542372881355932,RiNALMo
0.76,RiNALMo
0.27027027027027023,RiNALMo
0.17391304347826086,RiNALMo
0.18181818181818182,RiNALMo
0.24444444444444446,RiNALMo
0.3243243243243243,RiNALMo
0.41025641025641024,RiNALMo
0.5777777777777778,RiNALMo
0.1702127659574468,RiNALMo
0.4888888888888889,RiNALMo
0.32,RiNALMo
0.7710843373493975,RiNALMo
0.05714285714285715,RiNALMo
0.07407407407407407,RiNALMo
0.5161290322580646,RiNALMo
0.625,RiNALMo
0.5384615384615384,RiNALMo
0.4444444444444445,RiNALMo
0.6666666666666667,RiNALMo
0.5,RiNALMo
0.4999999999999999,RiNALMo
0.25,RiNALMo
0.6399999999999999,RiNALMo
0.4,RiNALMo
0.8387096774193549,RiNALMo
0.4210526315789474,RiNALMo
0.5,RiNALMo
0.7441860465116279,RiNALMo
0.4507042253521127,RiNALMo
0.4074074074074074,RiNALMo
0.4761904761904762,RiNALMo
0.4583333333333333,RiNALMo
0.5652173913043479,RiNALMo
0.2962962962962963,RiNALMo
0.6363636363636364,RiNALMo
0.2857142857142857,RiNALMo
0.3076923076923077,RiNALMo
0.7692307692307692,RiNALMo
0.4444444444444444,RiNALMo
0.7307692307692307,RiNALMo
0.41509433962264153,RiNALMo
0.43103448275862066,RiNALMo
0.2769230769230769,RiNALMo
0.5,RiNALMo
0.5901639344262295,RiNALMo
0.6984126984126984,RiNALMo
0.43243243243243246,RiNALMo
0.048780487804878044,RiNALMo
0.2857142857142857,RiNALMo
0.10526315789473684,RiNALMo
0.608695652173913,RiNALMo
0.0963855421686747,RiNALMo
0.28571428571428575,RiNALMo
0.29850746268656714,RiNALMo
0.5,RiNALMo
0.7586206896551724,RiNALMo
0.24489795918367346,RiNALMo
0.4888888888888888,RiNALMo
0.3440860215053763,RiNALMo
0.1509433962264151,RiNALMo
0.4333333333333333,RiNALMo
0.0,RiNALMo
0.22535211267605634,RiNALMo
0.676056338028169,RiNALMo
0.0,RiNALMo
0.782608695652174,RiNALMo
0.4444444444444444,RiNALMo
0.15384615384615385,RiNALMo
0.2777777777777778,RiNALMo
0.39285714285714285,RiNALMo
0.3294117647058823,RiNALMo
0.32,RiNALMo
0.6666666666666667,RiNALMo
0.23999999999999996,RiNALMo
0.24000000000000002,RiNALMo
0.761904761904762,RiNALMo
0.3703703703703704,RiNALMo
0.46511627906976744,RiNALMo
0.3333333333333333,RiNALMo
0.5,RiNALMo
0.08888888888888889,RiNALMo
0.72,RiNALMo
0.9090909090909091,RiNALMo
0.8461538461538461,RiNALMo
0.8571428571428572,RiNALMo
0.75,RiNALMo
0.8108108108108109,RiNALMo
0.8266666666666665,RiNALMo
0.6896551724137931,RiNALMo
0.0,RiNALMo
0.5,RiNALMo
0.19047619047619047,RiNALMo
0.4999999999999999,RiNALMo
0.9444444444444444,RiNALMo
0.3157894736842105,RiNALMo
0.9199999999999999,RiNALMo
0.1308411214953271,RiNALMo
0.36923076923076925,RiNALMo
0.4166666666666667,RiNALMo
0.6451612903225806,RiNALMo
0.7692307692307692,RiNALMo
0.5,RiNALMo
0.5116279069767442,RiNALMo
0.21428571428571427,RiNALMo
0.6521739130434783,RiNALMo
0.21052631578947367,RiNALMo
0.0,RiNALMo
0.0,RiNALMo
0.2916666666666667,RiNALMo
0.40490797546012264,RiNALMo
0.7083333333333333,RiNALMo
0.7169811320754716,RiNALMo
0.7894736842105262,RiNALMo
0.7096774193548387,RiNALMo
0.2641509433962264,RiNALMo
0.32380952380952377,RiNALMo
0.10344827586206896,RiNALMo
0.5,RiNALMo
0.2682926829268293,RiNALMo
0.3333333333333333,RiNALMo
0.39215686274509803,RiNALMo
0.3333333333333333,RiNALMo
0.5,RiNALMo
0.5,RiNALMo
0.3846153846153846,RiNALMo
0.5,RiNALMo
0.0,RiNALMo
0.6190476190476191,RiNALMo
0.5483870967741936,RiNALMo
0.2,RiNALMo
0.6037735849056604,RiNALMo
0.27027027027027023,RiNALMo
0.39436619718309857,RiNALMo
0.3877551020408163,RiNALMo
0.3243243243243243,RiNALMo
0.5306122448979592,RiNALMo
0.16842105263157894,RiNALMo
0.6666666666666667,RiNALMo
0.7272727272727272,RiNALMo
0.5882352941176471,RiNALMo
0.6086956521739131,RiNALMo
0.32142857142857145,RiNALMo
0.21875,RiNALMo
0.27272727272727276,RiNALMo
0.3448275862068965,RiNALMo
0.5714285714285714,RiNALMo
0.5625,RiNALMo
0.8333333333333333,RiNALMo
0.5454545454545454,RiNALMo
0.6363636363636364,RiNALMo
0.5365853658536585,RiNALMo
0.7000000000000001,RiNALMo
0.5,RiNALMo
0.29787234042553196,RiNALMo
0.6440677966101694,RiNALMo
0.36065573770491804,RiNALMo
0.1888888888888889,RiNALMo
0.5714285714285714,RiNALMo
0.19999999999999998,RiNALMo
0.8461538461538461,RiNALMo
0.3529411764705882,RiNALMo
0.5507246376811594,RiNALMo
0.75,RiNALMo
0.2857142857142857,RiNALMo
0.5909090909090909,RiNALMo
0.6,RiNALMo
0.6538461538461539,RiNALMo
0.37288135593220334,RiNALMo
0.39999999999999997,RiNALMo
0.22222222222222224,RiNALMo
0.2542372881355932,RiNALMo
0.5,RiNALMo
0.6874999999999999,RiNALMo
0.6530612244897959,RiNALMo
0.2571428571428572,RiNALMo
0.8571428571428571,RiNALMo
0.12244897959183673,RiNALMo
0.631578947368421,RiNALMo
0.65,RiNALMo
0.18181818181818185,RiNALMo
0.5,RiNALMo
0.860759493670886,RiNALMo
0.0,RiNALMo
0.888888888888889,RiNALMo
0.5294117647058824,RiNALMo
0.3025210084033613,RiNALMo
0.4888888888888889,RiNALMo
0.9647058823529412,RiNALMo
0.6857142857142857,RiNALMo
0.904109589041096,RiNALMo
0.8333333333333334,RiNALMo
0.03333333333333334,RiNALMo
0.6666666666666666,RiNALMo
0.6153846153846154,RiNALMo
0.27272727272727276,RiNALMo
0.3823529411764706,RiNALMo
0.46153846153846156,RiNALMo
0.65,RiNALMo
0.5333333333333333,RiNALMo
0.1896551724137931,RiNALMo
0.8636363636363635,RiNALMo
0.6046511627906976,RiNALMo
0.8888888888888888,RiNALMo
0.2608695652173913,RiNALMo
0.12903225806451613,RiNALMo
0.7391304347826088,RiNALMo
0.6153846153846153,RiNALMo
0.4470588235294118,RiNALMo
0.5161290322580646,RiNALMo
0.5633802816901409,RiNALMo
0.4000000000000001,RiNALMo
0.5142857142857142,RiNALMo
0.6976744186046512,RiNALMo
0.43902439024390244,RiNALMo
0.06315789473684211,RiNALMo
0.4571428571428571,RiNALMo
0.24742268041237112,RiNALMo
0.5,RiNALMo
0.37931034482758624,RiNALMo
0.6493506493506495,RiNALMo
0.4897959183673469,RiNALMo
0.1875,RiNALMo
0.19565217391304346,RiNALMo
0.4897959183673469,RiNALMo
0.4210526315789474,RiNALMo
0.5925925925925926,RiNALMo
0.411764705882353,RiNALMo
0.5625000000000001,RiNALMo
0.32432432432432434,RiNALMo
0.23728813559322032,RiNALMo
0.5263157894736842,RiNALMo
0.4117647058823529,RiNALMo
0.224,RiNALMo
0.3333333333333333,RiNALMo
0.7301587301587301,RiNALMo
0.5818181818181819,RiNALMo
0.3414634146341463,RiNALMo
0.46153846153846156,RiNALMo
0.5217391304347827,RiNALMo
0.7191011235955057,RiNALMo
0.04444444444444444,RiNALMo
0.19607843137254902,RiNALMo
0.23076923076923078,RiNALMo
0.4489795918367347,RiNALMo
0.5063291139240507,RiNALMo
0.30769230769230765,RiNALMo
0.5833333333333334,RiNALMo
0.606060606060606,RiNALMo
0.6818181818181818,RiNALMo
0.9268292682926831,RiNALMo
0.0,RiNALMo
0.6666666666666666,RiNALMo
0.18867924528301885,RiNALMo
0.4878048780487805,RiNALMo
0.5964912280701754,RiNALMo
0.4347826086956522,RiNALMo
0.26666666666666666,RiNALMo
0.7142857142857143,RiNALMo
0.5573770491803278,RiNALMo
0.276923076923077,RiNALMo
0.4117647058823529,RiNALMo
0.891566265060241,RiNALMo
0.44827586206896547,RiNALMo
0.24390243902439027,RiNALMo
0.17721518987341772,RiNALMo
0.8571428571428572,RiNALMo
0.10526315789473684,RiNALMo
0.42857142857142855,RiNALMo
0.5490196078431373,RiNALMo
0.7058823529411765,RiNALMo
0.29508196721311475,RiNALMo
0.5,RiNALMo
0.32352941176470584,RiNALMo
0.4912280701754386,RiNALMo
0.2608695652173913,RiNALMo
0.7142857142857143,RiNALMo
0.3333333333333333,RiNALMo
0.6486486486486486,RiNALMo
0.5161290322580646,RiNALMo
0.5714285714285714,RiNALMo
0.5116279069767442,RiNALMo
0.4878048780487805,RiNALMo
0.6363636363636364,RiNALMo
0.36879432624113473,RiNALMo
0.4857142857142857,RiNALMo
0.6341463414634146,RiNALMo
0.7857142857142857,RiNALMo
0.041237113402061855,RiNALMo
0.8214285714285714,RiNALMo
0.3,RiNALMo
0.43902439024390244,RiNALMo
0.24242424242424243,RiNALMo
0.8059701492537313,RiNALMo
0.28,RiNALMo
0.888888888888889,RiNALMo
0.358974358974359,RiNALMo
0.846153846153846,RiNALMo
0.4347826086956522,RiNALMo
0.3789473684210526,RiNALMo
0.846153846153846,RiNALMo
0.6666666666666666,RiNALMo
0.723404255319149,RiNALMo
0.2631578947368421,RiNALMo
0.5517241379310345,RiNALMo
0.9069767441860466,RiNALMo
0.34285714285714286,RiNALMo
0.0,RiNALMo
0.5294117647058822,RiNALMo
0.18918918918918917,RiNALMo
0.588235294117647,RiNALMo
0.2285714285714286,RiNALMo
0.2471910112359551,RiNALMo
0.163265306122449,RiNALMo
0.6666666666666667,RiNALMo
0.3010752688172043,RiNALMo
0.2058823529411765,RiNALMo
0.3333333333333333,RiNALMo
0.5106382978723404,RiNALMo
0.7058823529411764,RiNALMo
0.8571428571428571,RiNALMo
0.6206896551724139,RiNALMo
0.6551724137931034,RiNALMo
0.7341772151898733,RiNALMo
0.4,RiNALMo
0.7777777777777778,RiNALMo
0.7368421052631579,RiNALMo
0.787878787878788,RiNALMo
0.4482758620689655,RiNALMo
0.4,RiNALMo
0.36641221374045796,RiNALMo
0.4571428571428571,RiNALMo
0.3902439024390244,RiNALMo
0.4827586206896552,RiNALMo
0.8214285714285715,RiNALMo
0.32786885245901637,RiNALMo
0.3684210526315789,RiNALMo
0.588235294117647,RiNALMo
0.4242424242424242,RiNALMo
0.4583333333333333,RiNALMo
0.5777777777777778,RiNALMo
0.5714285714285715,RiNALMo
0.3893805309734513,RiNALMo
0.45714285714285713,RiNALMo
0.7307692307692308,RiNALMo
0.9777777777777777,RiNALMo
0.17721518987341772,RiNALMo
0.3157894736842105,RiNALMo
0.4000000000000001,RiNALMo
0.5555555555555556,RiNALMo
0.8333333333333333,RiNALMo
0.9382716049382716,RiNALMo
0.3829787234042553,RiNALMo
0.2037037037037037,RiNALMo
0.31932773109243695,RiNALMo
0.9024390243902439,RiNALMo
0.888888888888889,RiNALMo
0.6315789473684211,RiNALMo
0.7169811320754716,RiNALMo
0.31818181818181823,RiNALMo
0.17391304347826086,RiNALMo
0.9113924050632911,RiNALMo
0.4470588235294118,RiNALMo
0.606060606060606,RiNALMo
0.37499999999999994,RiNALMo
0.6923076923076923,RiNALMo
0.20000000000000004,RiNALMo
0.2962962962962963,RiNALMo
0.4242424242424242,RiNALMo
0.047619047619047616,RiNALMo
0.5106382978723404,RiNALMo
0.5714285714285713,RiNALMo
0.4999999999999999,RiNALMo
0.6666666666666667,RiNALMo
0.5074626865671641,RiNALMo
0.20895522388059704,RiNALMo
0.08163265306122448,RiNALMo
0.35,RiNALMo
0.7659574468085107,RiNALMo
0.6530612244897959,RiNALMo
0.42307692307692313,RiNALMo
0.9425287356321839,RiNALMo
0.7096774193548386,RiNALMo
0.21875,RiNALMo
0.8941176470588236,RiNALMo
0.5714285714285714,RiNALMo
0.7741935483870969,RiNALMo
0.717948717948718,RiNALMo
0.6486486486486486,RiNALMo
0.39999999999999997,RiNALMo
0.37837837837837834,RiNALMo
0.5833333333333334,RiNALMo
0.5238095238095238,RiNALMo
0.6956521739130436,RiNALMo
0.3137254901960785,RiNALMo
0.65,RiNALMo
0.7058823529411764,RiNALMo
0.7272727272727273,RiNALMo
0.8888888888888888,RiNALMo
0.3157894736842105,RiNALMo
0.7567567567567567,RiNALMo
0.7272727272727272,RiNALMo
0.36363636363636365,RiNALMo
0.55,RiNALMo
0.5454545454545454,RiNALMo
0.5588235294117646,RiNALMo
0.24489795918367346,RiNALMo
0.0631578947368421,RiNALMo
0.2162162162162162,RiNALMo
0.0,RiNALMo
0.19607843137254902,RiNALMo
0.5405405405405405,RiNALMo
0.7792207792207793,RiNALMo
0.1904761904761905,RiNALMo
0.3050847457627119,RiNALMo
0.5454545454545454,RiNALMo
0.1971830985915493,RiNALMo
0.39285714285714285,RiNALMo
0.5833333333333334,RiNALMo
0.7999999999999999,RiNALMo
0.2608695652173913,RiNALMo
0.4390243902439025,RiNALMo
0.33898305084745767,RiNALMo
0.3783783783783784,RiNALMo
0.8095238095238095,RiNALMo
0.7999999999999999,RiNALMo
0.4782608695652174,RiNALMo
0.5333333333333333,RiNALMo
0.6666666666666666,RiNALMo
0.4390243902439024,RiNALMo
0.35294117647058826,RiNALMo
0.5806451612903226,RiNALMo
0.5283018867924529,RiNALMo
0.7727272727272727,RiNALMo
0.625,RiNALMo
0.4,RiNALMo
0.9285714285714286,RiNALMo
0.8260869565217391,RiNALMo
0.2631578947368421,RiNALMo
0.28571428571428575,RiNALMo
0.37499999999999994,RiNALMo
0.25,RiNALMo
0.5,RiNALMo
0.24719101123595508,RiNALMo
0.17341040462427745,RiNALMo
0.18749999999999997,RiNALMo
0.35820895522388063,RiNALMo
0.34920634920634924,RiNALMo
0.35294117647058826,RiNALMo
0.5789473684210527,RiNALMo
0.8,RiNALMo
0.41269841269841273,RiNALMo
0.42735042735042733,RiNALMo
0.9,RiNALMo
0.9333333333333333,RiNALMo
0.0,RiNALMo
0.20689655172413793,RiNALMo
0.32727272727272727,RiNALMo
0.6666666666666667,RiNALMo
0.3902439024390244,RiNALMo
0.5789473684210527,RiNALMo
0.4615384615384615,RiNALMo
0.6896551724137931,RiNALMo
0.39999999999999997,RiNALMo
0.13513513513513514,RiNALMo
0.0,RiNALMo
0.39999999999999997,RiNALMo
0.26530612244897955,RiNALMo
0.049999999999999996,RiNALMo
0.3934426229508197,RiNALMo
0.48000000000000004,RiNALMo
0.507936507936508,RiNALMo
0.39215686274509803,RiNALMo
0.9375,RiNALMo
0.5789473684210527,RiNALMo
0.32098765432098764,RiNALMo
0.49462365591397844,RiNALMo
0.42857142857142855,RiNALMo
0.3103448275862069,RiNALMo
0.0816326530612245,RiNALMo
0.5833333333333333,RiNALMo
0.7843137254901961,RiNALMo
0.528,RiNALMo
0.11904761904761905,RiNALMo
0.14388489208633096,RiNALMo
0.37837837837837834,RiNALMo
0.5,RiNALMo
0.6,RiNALMo
0.6249999999999999,RiNALMo
0.5714285714285715,RiNALMo
0.09090909090909091,RiNALMo
0.631578947368421,RiNALMo
0.26865671641791045,RiNALMo
0.8292682926829269,RiNALMo
0.17391304347826086,RiNALMo
0.16666666666666669,RiNALMo
0.43243243243243246,RiNALMo
0.3888888888888889,RiNALMo
0.5945945945945946,RiNALMo
0.5294117647058824,RiNALMo
0.5263157894736842,RiNALMo
0.75,RiNALMo
0.6666666666666666,RiNALMo
0.7222222222222223,RiNALMo
0.7428571428571429,RiNALMo
0.7727272727272727,RiNALMo
0.5217391304347826,RiNALMo
0.45714285714285713,RiNALMo
0.6666666666666665,RiNALMo
0.17647058823529413,RiNALMo
0.5294117647058824,RiNALMo
0.4571428571428572,RiNALMo
0.4,RiNALMo
0.65625,RiNALMo
0.6031746031746033,RiNALMo
0.8421052631578948,RiNALMo
0.2666666666666666,RiNALMo
0.1,RiNALMo
0.6486486486486486,RiNALMo
0.45,RiNALMo
0.38095238095238093,RiNALMo
0.25,RiNALMo
0.3076923076923077,RiNALMo
0.4000000000000001,RiNALMo
0.8571428571428572,RiNALMo
0.04545454545454545,RiNALMo
0.5925925925925926,RiNALMo
0.6153846153846154,RiNALMo
0.9,RiNALMo
0.4545454545454545,RiNALMo
0.6101694915254238,RiNALMo
0.2857142857142857,RiNALMo
0.8636363636363636,RiNALMo
0.8659793814432991,RiNALMo
0.4067796610169492,RiNALMo
0.282051282051282,RiNALMo
0.7142857142857144,RiNALMo
0.6486486486486486,RiNALMo
0.28571428571428564,RiNALMo
0.7368421052631579,RiNALMo
